customer_id,name,country,total_orders,lifetime_value,avg_order_value,segment
4057,Alan Price,In,0,,,
4065,David Dickerson,Gb,0,,,
4066,Erin Owens PhD,In,0,,,
4068,Elizabeth Yang,Sg,0,,,
4075,Lisa Johnson,In,0,,,
4084,Emily Le,Gb,0,,,
4090,Luis Hampton,Sg,0,,,
4097,Kenneth Bowers,Gb,0,,,
4114,Margaret Adams,Pl,0,,,
4115,Deborah Brooks,Fr,0,,,
4128,Diamond Fox,Us,0,,,
4138,John Mcconnell,Us,0,,,
4140,Brian May,Pl,0,,,
4144,Christopher Cunningham,Gb,0,,,
4155,Jeremy Nelson,Sg,0,,,
4168,Victoria Smith,Au,0,,,
4181,Rachel Sullivan,Br,0,,,
4187,Nathan Olson,Jp,0,,,
4207,Joseph Thompson,Sg,0,,,
4208,Keith Grant,Br,0,,,
4217,Sarah Barber,Sg,0,,,
4220,Cory Perry,Us,0,,,
4224,Jared Lawson,Nl,0,,,
4225,Kelsey Pope,Jp,0,,,
4237,Ashley Barrera,Es,0,,,
4244,Sabrina Gonzalez,Gb,0,,,
4245,Tiffany Collier,De,0,,,
4251,Amy Davidson,In,0,,,
4253,Valerie Gallagher,Ae,0,,,
4256,Kenneth Rivera,Us,0,,,
4265,Eric Christian,Ca,0,,,
4273,Ashley Sanders,Us,0,,,
4274,Ryan Sharp,Us,0,,,
4277,Jane Johnson DVM,Mx,0,,,
4282,Michael Gardner,Fr,0,,,
4283,Tiffany Wallace,Sg,0,,,
4286,William Williams,Nl,0,,,
4287,Amber Miller,Us,0,,,
4304,Alyssa Taylor,In,0,,,
4313,Dr. Raymond Jones,Mx,0,,,
4316,Latoya Carter,Jp,0,,,
4319,Mr. Terry Richardson MD,Ca,0,,,
4321,Jennifer Knight,Jp,0,,,
4323,Craig Chavez,Gb,0,,,
4324,Madison Ashley,Us,0,,,
4341,Todd Collins,Mx,0,,,
4348,John Sanders,Pl,0,,,
4351,Steven Oneal,Us,0,,,
4352,Michael Espinoza,Br,0,,,
4356,Crystal Kim,Gb,0,,,
4361,Eric Bennett,Es,0,,,
4366,Morgan Williams,Us,0,,,
4367,Leonard Perez,In,0,,,
4375,Heather Morrison,Es,0,,,
4377,Nicole Cruz,In,0,,,
4378,Adrian Chaney,Gb,0,,,
4379,Alexandra Irwin,Nl,0,,,
4382,Chelsea Zimmerman,Au,0,,,
4390,Paula Peterson,Mx,0,,,
4392,Bradley Gray,Fr,0,,,
4394,Vanessa Ward,Au,0,,,
4409,Roy Foley,In,0,,,
4416,Jean Martinez,Gb,0,,,
4418,Jonathan James,Gb,0,,,
4422,Robyn Johnson,Us,0,,,
4433,Timothy Waters,In,0,,,
4435,Gregg Johnson,De,0,,,
4439,Kathleen Smith,Us,0,,,
4444,Samantha Grant,Fr,0,,,
4463,Jennifer Stafford,Gb,0,,,
4467,Aaron Dillon,Sg,0,,,
4469,Kenneth Jimenez,De,0,,,
4470,Jonathan Ward,Es,0,,,
4484,David Bartlett,Au,0,,,
4489,Calvin Mcconnell,Fr,0,,,
4499,Joshua Johnson,Gb,0,,,
4500,Luke Dyer,Br,0,,,
4503,Kevin Johnson,Ae,0,,,
4514,Jennifer Foley,Pl,0,,,
4516,Cory Duran,De,0,,,
4517,Gloria Weaver,Br,0,,,
4519,Hailey Davidson,Se,0,,,
4527,Ricardo Johnson,Us,0,,,
4529,Tina Drake,Fr,0,,,
4530,Rebecca Hopkins,Ca,0,,,
4537,Donna Daniels,In,0,,,
4542,Ronald Powell,Au,0,,,
4561,Timothy Chapman,Pl,0,,,
4564,Amanda Wilson,In,0,,,
4566,Kenneth Rivera,Us,0,,,
4575,Julie Small,Us,0,,,
4576,Dawn Zimmerman,Br,0,,,
4580,Katrina Anderson,Jp,0,,,
4586,Tammy Scott,Us,0,,,
4588,Matthew Brooks,Us,0,,,
4596,Jamie Harris,Nl,0,,,
4603,Terry Strickland,In,0,,,
4615,Rose Hall,Ae,0,,,
4617,Marcia Liu,Br,0,,,
4620,William Dennis,Br,0,,,
4624,Jessica Lopez,Nl,0,,,
4628,Bryan Conrad,Us,0,,,
4639,Jennifer Ellis,De,0,,,
4642,Olivia Esparza,Us,0,,,
4655,Sue Hill,Br,0,,,
4657,Larry Mcgee,Se,0,,,
4658,Kayla Farley,Es,0,,,
4662,Kimberly Wood,Jp,0,,,
4671,Larry Tucker,Gb,0,,,
4685,Mr. Aaron Hinton,Br,0,,,
4695,Samantha Jackson,Es,0,,,
4701,James Carroll,Br,0,,,
4711,Norman Moore,Us,0,,,
4712,Kathryn Orozco,In,0,,,
4713,Janet Santos,De,0,,,
4716,Dalton Taylor,De,0,,,
4718,Kristin Reed,Se,0,,,
4731,Jasmine Cruz,Ca,0,,,
4734,Jesus Conner,Fr,0,,,
4747,Kyle Martin,De,0,,,
4755,David Jones,De,0,,,
4756,Richard Wallace,Br,0,,,
4759,James Cherry,Ca,0,,,
4761,Robert Barajas,Us,0,,,
4781,Margaret Reed,Pl,0,,,
4785,Dustin Williams,Ca,0,,,
4789,Danielle Smith,Jp,0,,,
4797,Debra Burke,Pl,0,,,
4798,Dr. Mary Roth DDS,Us,0,,,
4804,Jesse Sawyer,Es,0,,,
4805,Connie Brown,Br,0,,,
4816,Kenneth Wallace,Es,0,,,
4817,Sonya Brown,Us,0,,,
4823,Kevin Hogan,Us,0,,,
4826,Kyle Myers,Mx,0,,,
4830,Angela Lambert,Se,0,,,
4832,Julia Hicks,Za,0,,,
4835,Joanna Morales,In,0,,,
4844,Laurie Briggs,De,0,,,
4846,Daniel Davis,In,0,,,
4851,Laura Wood,Ae,0,,,
4861,Randy Wood,Us,0,,,
4864,Ashley Stewart,In,0,,,
4865,Alejandro Leach,Us,0,,,
4870,Christopher Reynolds,De,0,,,
4875,Ashley Arnold,Ca,0,,,
4876,Anne Cooper,In,0,,,
4877,Angel Goodman,Fr,0,,,
4879,Lisa Blackburn,Us,0,,,
4885,Mr. Christopher Scott,Es,0,,,
4889,Gina Stanley,Us,0,,,
4896,Adam Gonzalez,Au,0,,,
4902,Regina Underwood,Fr,0,,,
4903,Andrew Thomas,Us,0,,,
4909,Dr. Billy Matthews,Za,0,,,
4917,Sean Simon,Us,0,,,
4918,Joseph Morales,Nl,0,,,
4919,Kimberly Hernandez,Es,0,,,
4921,Max Reed,Nl,0,,,
4923,Marvin Thomas,Br,0,,,
4928,Angela Campbell,Mx,0,,,
4930,Jonathan Boyd,Us,0,,,
4937,Robert Morse,Us,0,,,
4945,Daniel Gay,Fr,0,,,
4961,Katie Campbell,Za,0,,,
4967,Elizabeth Rivas,Au,0,,,
4979,Justin Armstrong,Nl,0,,,
4980,Louis Gutierrez,De,0,,,
4992,Austin Collier,Ae,0,,,
5000,Tony Shaffer,Us,0,,,
5007,Pamela Ibarra,Us,0,,,
5011,Mrs. Mary Anderson,Gb,0,,,
5019,Daniel Ruiz,In,0,,,
5020,Craig Melton DDS,Br,0,,,
5024,Alan Turner,Us,0,,,
5027,Kelly Weaver,Nl,0,,,
5033,Jessica Smith,Es,0,,,
5060,Lori Williams,Es,0,,,
5068,Tyrone Ramos,Us,0,,,
5075,Rachel King,Ca,0,,,
5081,Roberto Fitzpatrick,Br,0,,,
5084,Douglas Hudson,Nl,0,,,
5089,Michelle Brennan,De,0,,,
5096,Sharon Brown,Ca,0,,,
5100,Tammy Roman,Gb,0,,,
5102,Molly Osborne,Au,0,,,
5108,Michael Black,Br,0,,,
5112,Rebecca Wallace,Sg,0,,,
5124,Maria Fisher,Gb,0,,,
5136,Kyle Adams,Fr,0,,,
5138,Robert Morgan,Za,0,,,
5145,Shelly Brooks,Nl,0,,,
5146,Lori Mullen,Ca,0,,,
5150,John Palmer,Us,0,,,
5151,William Jones,Au,0,,,
5152,Christine Bishop,Ca,0,,,
5156,Brittany Black,Ca,0,,,
5169,Christopher Fields,Us,0,,,
5176,Keith Chapman,Us,0,,,
5181,Christine Flores,Ca,0,,,
5191,David Cooper,In,0,,,
5193,James Hughes,Jp,0,,,
5202,Marcus Garcia,Es,0,,,
5207,Daniel Young,Fr,0,,,
5210,Sarah Payne,De,0,,,
5217,Kevin Montgomery,De,0,,,
5219,Brian Velasquez,Es,0,,,
5221,Patrick Dunn,Jp,0,,,
5225,Vanessa Mason,Au,0,,,
5240,Angela Johnson,Sg,0,,,
5244,Amanda White,Us,0,,,
5253,Caroline Dixon,Mx,0,,,
5259,Alejandra Martin,Fr,0,,,
5261,Brandon Walker,De,0,,,
5266,Crystal Jones,Us,0,,,
5268,Gerald Woods,Br,0,,,
5270,Sara Lowe,Mx,0,,,
5275,Thomas Gonzalez,Sg,0,,,
5281,Michael Sanders,Nl,0,,,
5283,Dawn Griffith,Pl,0,,,
5285,Adam Richardson,Ae,0,,,
5288,Nichole Bennett,Se,0,,,
5296,Jason Pham,Mx,0,,,
5309,Christine Elliott,Us,0,,,
5312,Kenneth Greene,Ae,0,,,
5323,Charles Francis,Us,0,,,
5324,Jordan Copeland,Gb,0,,,
5327,Julie Berger,Fr,0,,,
5332,Kimberly Fernandez,Mx,0,,,
5335,Joshua Jackson,Ae,0,,,
5343,Keith Barker Jr.,Br,0,,,
5345,Kimberly Ramos,Gb,0,,,
5346,April Molina,Ca,0,,,
5350,Ashley Morris,Es,0,,,
5352,Brian Gordon,De,0,,,
5353,Sylvia Tucker,Au,0,,,
5355,Jasmine Ortiz,Pl,0,,,
5356,Elijah Lee,In,0,,,
5361,Amy Blankenship,In,0,,,
5366,Shane Buchanan,Sg,0,,,
5376,Cory Adams,Us,0,,,
5380,Kevin Edwards,Us,0,,,
5390,Brooke Parker,Us,0,,,
5394,Suzanne Nolan,Gb,0,,,
5399,Mark Hickman,Au,0,,,
5404,Erica King,Jp,0,,,
5407,Eric Olson,Ca,0,,,
5414,Jose Cox,Se,0,,,
5422,Michelle Ford,Nl,0,,,
5430,Timothy Miller,Jp,0,,,
5432,Cody Morris,In,0,,,
5437,Michael Krueger,Br,0,,,
5440,Dawn Becker,Us,0,,,
5442,Henry Greer,Us,0,,,
5445,Stephanie Leonard,Ca,0,,,
5451,Jonathan Butler,Za,0,,,
5454,Sara Fowler,Us,0,,,
5458,James Mcdaniel,In,0,,,
5461,Madeline Washington,Es,0,,,
5465,Matthew Thomas,In,0,,,
5466,Sean Marshall,Au,0,,,
5471,Tracey Roberts,Br,0,,,
5472,Cheyenne Hamilton,Us,0,,,
5474,Melissa Shannon,Za,0,,,
5477,Mr. George Herrera,Sg,0,,,
5480,Jonathon Ramos,Es,0,,,
5482,Matthew Anderson,Jp,0,,,
5488,Jonathan Morrow,Pl,0,,,
5491,Jonathan Andrews,Mx,0,,,
5496,Eric Howell,Mx,0,,,
5504,Michael Morris,Au,0,,,
5510,Zachary Miller,Us,0,,,
5513,Austin Crawford,Us,0,,,
5515,Raymond Armstrong,De,0,,,
5522,Susan Diaz,Gb,0,,,
5528,Angela Ruiz,Fr,0,,,
5529,Kevin Holmes,Pl,0,,,
5540,Joshua Decker,Sg,0,,,
5541,Sabrina Brooks,Mx,0,,,
5542,Kevin Roberts,Sg,0,,,
5553,James Lewis,Mx,0,,,
5557,Marilyn Galloway,Us,0,,,
5560,Christopher Jones,Us,0,,,
5569,Michael Estes,In,0,,,
5589,John Long,In,0,,,
5597,Sharon Gardner,Us,0,,,
5598,Ryan Weaver,Ca,0,,,
5603,Mark Parrish,In,0,,,
5620,Thomas Baxter,Ca,0,,,
5625,Mrs. Jennifer Jones MD,Se,0,,,
5629,Allen Smith,Za,0,,,
5632,Shannon Beasley,Au,0,,,
5635,Brad Owen,Ae,0,,,
5638,Brittany Walters,Pl,0,,,
5639,Kathleen Chavez,Us,0,,,
5645,Scott Cooper,Us,0,,,
5648,Wanda Willis,Jp,0,,,
5660,Jill Sanchez,Mx,0,,,
5665,Mitchell Franklin,Jp,0,,,
5670,Jeff Miller,Us,0,,,
5672,Benjamin Woods,Us,0,,,
5673,Tracy Brewer,Us,0,,,
5687,Stephanie Stevens MD,De,0,,,
5700,Kristin Jones,In,0,,,
5701,James Huynh,Gb,0,,,
5709,Joy Davis,Us,0,,,
5714,Michael Dennis,Us,0,,,
5721,Cheryl Miller,Pl,0,,,
5728,Leah Clements,Mx,0,,,
5730,Evan Baldwin,Pl,0,,,
5740,James Charles,Ca,0,,,
5750,Darlene Delgado,Br,0,,,
5758,Aaron Davis,Es,0,,,
5766,Cindy Cisneros,Ca,0,,,
5781,Dr. Justin Franklin Jr.,In,0,,,
5797,Jack Reid,Br,0,,,
5803,Mitchell Parks,De,0,,,
5818,Ann Mayer,Jp,0,,,
5835,Tiffany Roberts,Us,0,,,
5842,Karen Barnes,De,0,,,
5843,Lisa Joyce,Mx,0,,,
5845,Theodore Jones,De,0,,,
5852,Manuel Colon,Gb,0,,,
5860,Tiffany Suarez,Us,0,,,
5862,Cameron Nguyen MD,Jp,0,,,
5863,Kyle Logan,Us,0,,,
5870,Madison Martinez,Fr,0,,,
5872,Jason Wright,Nl,0,,,
5874,Leon White,Us,0,,,
5875,Morgan Warren,Br,0,,,
5877,Crystal Hart,Pl,0,,,
5883,Rebecca Wilcox,Fr,0,,,
5884,Andre James,Au,0,,,
5889,Marilyn Olson,Us,0,,,
5892,Michelle Mcbride,Au,0,,,
5900,Denise Schmidt,Br,0,,,
5904,David Castillo,Fr,0,,,
5907,Ashley Cherry DDS,Es,0,,,
5910,Anthony Flores,Us,0,,,
5923,Sara Jenkins,Au,0,,,
5924,Jamie Anderson,Fr,0,,,
5930,Troy Harris,Za,0,,,
5931,Daniel Smith,Es,0,,,
5932,Jeffrey Goodman,Sg,0,,,
5938,Amy Torres,Mx,0,,,
5939,Daniel Campbell,Au,0,,,
5940,Jeffery Chambers,In,0,,,
5942,Susan Wilkinson,De,0,,,
5943,Dean Duran,Gb,0,,,
5947,Maurice Kim,Fr,0,,,
5949,Susan West,Us,0,,,
5951,James Zimmerman,Mx,0,,,
5953,Sandra Davis,Se,0,,,
5957,Cynthia Allen,Fr,0,,,
5961,Mr. Steven Sawyer,Br,0,,,
5965,Jeremy Turner,De,0,,,
5976,Anthony Wyatt,Us,0,,,
5980,Robert Simmons,Au,0,,,
5983,Debra Graves,Us,0,,,
5984,Rebecca Morgan,Us,0,,,
6011,Tiffany Lewis,Us,0,,,
6027,Tamara Wagner,Us,0,,,
6031,Cory Copeland,Se,0,,,
6040,Parker Moran,Za,0,,,
6042,Tony Ibarra,Pl,0,,,
6046,Elizabeth Simmons,Mx,0,,,
6047,Daryl Gibbs,Pl,0,,,
6050,Amy Henson,Es,0,,,
6054,Pamela Reid,Us,0,,,
6062,Amy Moore,Ae,0,,,
6065,Nicholas Holmes,Au,0,,,
6072,Eric Camacho,Us,0,,,
6077,Timothy Tapia,Mx,0,,,
6085,Jose Anthony,Jp,0,,,
6091,Jesse Brown,In,0,,,
6092,Michelle Brown,Au,0,,,
6098,Ashlee Holmes,Fr,0,,,
6099,Mrs. Melissa Nguyen,Gb,0,,,
6107,Renee Rivera,Jp,0,,,
6109,Audrey Figueroa,Sg,0,,,
6121,Jake Johnson,Es,0,,,
6125,Elizabeth Cervantes,Jp,0,,,
6135,Ashley Dodson,In,0,,,
6136,Brittany Kirk,Es,0,,,
6140,Peter Simon,Us,0,,,
6143,Cynthia Ellis,Us,0,,,
6149,Michael Hansen,De,0,,,
6155,Alexandra Moreno,Se,0,,,
6158,Erica Hill,Fr,0,,,
6161,Dan Ramos,In,0,,,
6162,Monica Huang,In,0,,,
6163,Tyler Cabrera,Se,0,,,
6173,Christopher Stone,Gb,0,,,
6177,Kathleen Brown,De,0,,,
6186,Kara Hunt,Us,0,,,
6188,Phyllis Buck,Br,0,,,
6189,Jacqueline Robinson,Ae,0,,,
6191,Lauren Haynes,De,0,,,
6198,Jordan Sexton,Fr,0,,,
6205,Matthew Williams,Br,0,,,
6218,April Brown,Us,0,,,
6222,Amy Rogers,De,0,,,
6224,Abigail Burnett,Mx,0,,,
6229,Natalie Green,Br,0,,,
6230,Brandon Edwards,Us,0,,,
6244,Lisa Mcmahon,Es,0,,,
6245,Rodney Wilson,Au,0,,,
6250,Sharon Morris,Es,0,,,
6252,Kathleen Branch,In,0,,,
6256,Zachary Hamilton,Sg,0,,,
6257,Karen Smith,Br,0,,,
6260,Yesenia Smith,Ca,0,,,
6261,Christopher Sutton,In,0,,,
6262,Joel Green,Br,0,,,
6270,Donna Watson,Us,0,,,
6271,Kathy Burke,Fr,0,,,
6273,Matthew Townsend,Br,0,,,
6276,Ann Lozano,In,0,,,
6277,Lauren Moore,Gb,0,,,
6284,Michael Lara,Nl,0,,,
6300,Melissa Short,Br,0,,,
6303,Shane Russell,Se,0,,,
6304,Kristen Barrera MD,Es,0,,,
6313,Renee Sanders,Br,0,,,
6315,Brandon Zimmerman,Br,0,,,
6323,Richard Wolfe,Br,0,,,
6326,Martha Rivas,Sg,0,,,
6328,Kathleen Larson,Fr,0,,,
6335,Jimmy Pena,Fr,0,,,
6336,Kevin Smith,Us,0,,,
6339,David Fleming,Us,0,,,
6340,Colleen Maldonado,Jp,0,,,
6347,David Kelly,Fr,0,,,
6348,Jason Todd,Us,0,,,
6351,Catherine Leonard,Se,0,,,
6358,Jeanette Franklin,Br,0,,,
6362,Patrick Black,Ca,0,,,
6363,Jeremiah Lane,Br,0,,,
6384,Dorothy Hutchinson,Nl,0,,,
6390,Sarah Bright,Gb,0,,,
6407,Gregory Hart,Br,0,,,
6411,Rachel Bridges,De,0,,,
6423,Maria Travis,Se,0,,,
6431,Patricia Parker,Sg,0,,,
6432,Aimee Fleming,Mx,0,,,
6444,Mark Dyer,Sg,0,,,
6451,Jennifer Mckinney,In,0,,,
6456,James Mendoza,Us,0,,,
6468,Danielle Smith,Mx,0,,,
6469,Jennifer Rivas,Sg,0,,,
6470,Timothy Daniels,Se,0,,,
6474,Kayla Torres,Gb,0,,,
6479,Becky Hunter,Jp,0,,,
6486,Jennifer Wilson,Us,0,,,
6490,Lori Vincent,Us,0,,,
6497,Megan Smith,Us,0,,,
6500,Ann Ross,Nl,0,,,
6503,Christopher Stewart,Br,0,,,
6513,Rose Wallace,De,0,,,
6515,Emily Wallace,Us,0,,,
6517,Lori Nguyen,Jp,0,,,
6520,Morgan Davis,De,0,,,
6529,Joseph Thomas,Us,0,,,
6532,Mrs. Ashlee Baker,Jp,0,,,
6539,Francisco Steele,Nl,0,,,
6546,Jennifer Watson,Es,0,,,
6550,Tracy Dawson,Sg,0,,,
6569,Jason Shaw,Se,0,,,
6571,Michael Giles,Fr,0,,,
6578,Kristen Gray,Pl,0,,,
6582,Jessica Boyd,Us,0,,,
6591,Craig Nelson,Br,0,,,
6597,Brandon Barker,Jp,0,,,
6598,Andrea Moore,Ca,0,,,
6614,Stephanie Young,Au,0,,,
6619,Heather Thompson,Ca,0,,,
6622,Ashley Brown,Fr,0,,,
6633,Christopher King,Us,0,,,
6639,Michael Walls,Us,0,,,
6640,Elizabeth Kennedy,Es,0,,,
6643,Cody Noble,Es,0,,,
6646,Joshua Rosales,Jp,0,,,
6647,Robert Welch,Sg,0,,,
6648,Brandon Briggs,In,0,,,
6663,Dwayne Wang,Nl,0,,,
6666,Kara Smith,In,0,,,
6673,Brandy Hamilton,De,0,,,
6683,John Morgan,Gb,0,,,
6684,John Rivera MD,In,0,,,
6688,Michelle Mckenzie,Au,0,,,
6692,Lauren Silva,Es,0,,,
6693,Amber Smith,Jp,0,,,
6695,Dennis Hall,In,0,,,
6701,Matthew Estrada,De,0,,,
6705,Marcus Dodson MD,Us,0,,,
6710,Jessica Jones,Ae,0,,,
6721,Sydney Harris,Au,0,,,
6728,James Harris,Us,0,,,
6747,Anthony Anderson,Nl,0,,,
6754,Brittany Green,Za,0,,,
6759,Rebecca Johnson,Nl,0,,,
6760,Beverly Aguirre,Us,0,,,
6764,Terri Richardson,Jp,0,,,
6766,Chad King,Nl,0,,,
6771,Richard Cole,Pl,0,,,
6779,Brandon Mejia,Us,0,,,
6782,Sarah Robinson,Au,0,,,
6784,Michael Jackson,Es,0,,,
6788,Noah Phillips,Ae,0,,,
6791,Cameron Brooks,Au,0,,,
6794,Kristina Meyer,Gb,0,,,
6798,Bethany Lewis,De,0,,,
6801,Kevin Lee,Fr,0,,,
6805,Kelly Rodriguez,Pl,0,,,
6806,Kaitlyn Davis,De,0,,,
6807,Sharon Williams,Gb,0,,,
6816,Amanda Walker,Fr,0,,,
6820,James Rodriguez,Mx,0,,,
6822,Garrett Rios,Us,0,,,
6833,Andrew Page,Za,0,,,
6845,Adam Nguyen,Sg,0,,,
6858,John Frey,Br,0,,,
6866,Donald Coleman,Pl,0,,,
6874,Lauren Adams,Gb,0,,,
6878,Jerry Hall,Mx,0,,,
6881,Mr. Raymond Jackson,Gb,0,,,
6886,John Perez,Nl,0,,,
6890,Joann Fox,Gb,0,,,
6896,Lisa Thornton,Es,0,,,
6897,Caleb Morgan,Us,0,,,
6898,Rebekah Brown,Nl,0,,,
6907,Deborah Bailey,Es,0,,,
6912,Aaron Jones,Nl,0,,,
6913,Bryan Gates,Ca,0,,,
6914,Cassandra Murray,Us,0,,,
6922,Cody Jones,Jp,0,,,
6930,Kimberly Kennedy,Gb,0,,,
6933,Craig Parker,Ca,0,,,
6938,Stephanie Jones MD,Pl,0,,,
6944,Paul Smith,Ca,0,,,
6945,Julie Rivera,Ca,0,,,
6946,Jacob Vargas,Gb,0,,,
6949,Melissa Evans,In,0,,,
6957,Angela Flynn,Pl,0,,,
6961,Jennifer Soto,De,0,,,
6969,Jenna Robbins,Br,0,,,
6970,Jonathon Douglas,Ae,0,,,
6982,Michelle Barnes,Se,0,,,
6990,Eric Bishop,Mx,0,,,
7002,Sandra Vasquez,Gb,0,,,
7004,Adam Castillo,Us,0,,,
7005,Anthony Griffin,Au,0,,,
7016,Ashley Wilkins,Pl,0,,,
7022,Andrew Griffin,De,0,,,
7038,Jennifer Gallegos,De,0,,,
7043,Joseph Williams,Gb,0,,,
7046,Kenneth Fields,Fr,0,,,
7053,Caitlin Perez,Jp,0,,,
7065,Adam Jones,Mx,0,,,
7066,Timothy Caldwell,Au,0,,,
7067,Elizabeth Lee,Br,0,,,
7072,Brian Rodgers,Fr,0,,,
7075,Yolanda Montes,Us,0,,,
7084,Denise Martin,Nl,0,,,
7101,Ashley Sullivan,Us,0,,,
7126,David Wilson,Br,0,,,
7128,Tiffany Jones,Br,0,,,
7132,Kimberly Harrington,Za,0,,,
7134,Sarah Fox,De,0,,,
7143,Megan Murphy,Gb,0,,,
7145,Christina Rodriguez,Gb,0,,,
7146,Caleb Kelly,In,0,,,
7151,Jeffrey Wade,Ca,0,,,
7153,Tina Cowan,Us,0,,,
7158,Olivia Hunt,Es,0,,,
7168,Mr. Christopher Silva,Au,0,,,
7172,Kendra Stone,Us,0,,,
7174,Antonio Ward,Se,0,,,
7178,Bryan Lamb,Gb,0,,,
7180,Melanie Huerta,Za,0,,,
7182,Brent Frey,Us,0,,,
7187,Michelle Morgan,De,0,,,
7190,Kelly Richmond,Sg,0,,,
7205,Danielle Chapman,Ae,0,,,
7207,David Green,Mx,0,,,
7212,Ricardo Thornton,Us,0,,,
7216,Jeff Silva,Nl,0,,,
7218,Jessica Collins,Es,0,,,
7227,Whitney Smith,Se,0,,,
7231,Kristi Bernard,Jp,0,,,
7233,Ashley Buchanan,In,0,,,
7235,Heidi Schmidt,Es,0,,,
7244,Evan Lam,Us,0,,,
7246,Douglas Petersen,Fr,0,,,
7249,Daniel Garcia,Se,0,,,
7261,William Cook MD,Fr,0,,,
7268,Beverly Donovan,Us,0,,,
7278,Jessica Walter,De,0,,,
7283,Aaron Perez,Ae,0,,,
7284,John Day,Au,0,,,
7285,Crystal Smith,In,0,,,
7288,Carol Ramsey,Jp,0,,,
7290,Nicole Gonzales,Us,0,,,
7291,Mr. Ronald Price,Sg,0,,,
7293,Tyrone Bright,Br,0,,,
7295,Vanessa Landry,Es,0,,,
7297,Kelly Gonzalez,Sg,0,,,
7306,Matthew Hughes,Br,0,,,
7310,Lisa Wells PhD,In,0,,,
7314,Anthony West,Se,0,,,
7316,Olivia Hubbard,Fr,0,,,
7317,Rebecca Hernandez,Us,0,,,
7319,James Hale,Es,0,,,
7326,Jeffrey Johns,In,0,,,
7333,April Pace,Sg,0,,,
7336,Stephanie Rodriguez,Us,0,,,
7339,David Mcdonald,Au,0,,,
7351,Blake Compton,Ae,0,,,
7354,Helen Cannon,Jp,0,,,
7355,Patrick White,Br,0,,,
7363,Sean Mason,In,0,,,
7364,Penny Gomez,Fr,0,,,
7371,Amy Rivera,Mx,0,,,
7377,Richard Anderson,Jp,0,,,
7380,Makayla Turner,De,0,,,
7381,Martin Thompson,Us,0,,,
7382,William Ballard,Us,0,,,
7391,Richard Herrera,Es,0,,,
7398,Nathan Wells,Gb,0,,,
7402,Amy Johnson,Ca,0,,,
7403,Stephanie Wade,In,0,,,
7405,Joy Macias,Es,0,,,
7409,Calvin Raymond,Fr,0,,,
7411,Audrey Washington,Au,0,,,
7412,Maria Rivera,Gb,0,,,
7415,Donna White,Fr,0,,,
7416,Angela Flores,Za,0,,,
7417,Joseph Harris,Sg,0,,,
7426,Lauren Rivera,Ca,0,,,
7436,Stephen Brown,Us,0,,,
7437,Tara Walton,Br,0,,,
7443,Bryan Powell,Au,0,,,
7449,Michael Nelson,Gb,0,,,
7452,Aaron Browning,Es,0,,,
7459,Isaiah Fuentes,Us,0,,,
7462,Lisa Hudson,Gb,0,,,
7464,Ebony Morgan,Nl,0,,,
7468,Kimberly Richard,Us,0,,,
7473,Jennifer Smith,Ca,0,,,
7476,Bobby Adams,Us,0,,,
7477,Kenneth Miller,Us,0,,,
7488,Jordan Tran,In,0,,,
7491,Courtney Byrd,Nl,0,,,
7501,Robert Green,Es,0,,,
7503,Mr. Edwin Stuart,Us,0,,,
7504,Stephen Newman,Nl,0,,,
7513,William Rhodes,Gb,0,,,
7521,Christine Zimmerman,Sg,0,,,
7527,Marilyn Green,De,0,,,
7541,Dr. Melinda Montgomery PhD,Mx,0,,,
7550,Thomas Stewart,Fr,0,,,
7551,William Martinez,Ae,0,,,
7554,Deanna Moore,Jp,0,,,
7558,Stephen Adams,Fr,0,,,
7567,Christine Benitez,Au,0,,,
7571,Zachary Lewis,Ae,0,,,
7578,Linda Dougherty,Us,0,,,
7581,Luis Rosales,Za,0,,,
7586,Lori Perez,Mx,0,,,
7604,Stephanie Peters,Nl,0,,,
7612,Mercedes Ruiz,Es,0,,,
7615,Patrick Thompson,Gb,0,,,
7622,Andrew Larson,Mx,0,,,
7626,Michael Adams,Fr,0,,,
7629,Joseph Savage,Au,0,,,
7634,Rebecca Cole,In,0,,,
7642,Jesse Hunter,Au,0,,,
7652,Teresa Harding,Jp,0,,,
7676,Lisa Davis,Es,0,,,
7678,Janice Wong,Ae,0,,,
7681,Jordan Perez,Gb,0,,,
7687,Elaine Cook,Se,0,,,
7689,Benjamin Acosta,Us,0,,,
7724,Tiffany Rich,In,0,,,
7725,Brandi Sharp,De,0,,,
7729,Kendra Weiss,Pl,0,,,
7732,Darren Moore,In,0,,,
7737,April Franco,Sg,0,,,
7738,James Russell,Es,0,,,
7745,Mariah Lopez,De,0,,,
7749,Levi Collins,Gb,0,,,
7763,Shane Thompson,Ca,0,,,
7765,Wendy Cook,Gb,0,,,
7766,James King,Za,0,,,
7767,Jacob Mata,Nl,0,,,
7769,Ashley Olson,Pl,0,,,
7772,John Stephenson,Mx,0,,,
7785,Sarah Santana,Es,0,,,
7794,Travis Jimenez,Us,0,,,
7797,Christopher Mack,Fr,0,,,
7799,James Freeman,In,0,,,
7800,Jennifer Bennett,Us,0,,,
7802,Laura Cole,Fr,0,,,
7803,Joseph Hall,Us,0,,,
7821,Jim Fowler,Us,0,,,
